"text"	"favorited"	"favoriteCount"	"replyToSN"	"created"	"truncated"	"replyToSID"	"id"	"replyToUID"	"statusSource"	"screenName"	"retweetCount"	"isRetweet"	"retweeted"	"longitude"	"latitude"
"18"	"THAT IS NOT RIGHT @ABCNetwork I CAN‚ÄôT BELIEVE YOU CUT TO COMMERCIAL AND KEPT PEOPLE HANGING #americanidol"	FALSE	3081	NA	2018-04-03 03:35:17	FALSE	NA	"981012233017675777"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	398	FALSE	FALSE	NA	NA
"19"	"It‚Äôs true, I can get a little bit feisty when I‚Äôm fighting for something I believe in. Sorry not sorry @lukebryanonline #americanidol"	FALSE	2903	NA	2018-04-03 03:33:46	FALSE	NA	"981011851461865472"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	390	FALSE	FALSE	NA	NA
"20"	"I swear to tell the truth, the whole truth, and nothing but the truth Ì†ΩÌ±èÌ†ºÌøº so Ì†ΩÌ±èÌ†ºÌøº help Ì†ΩÌ±èÌ†ºÌøº me Ì†ΩÌ±èÌ†ºÌøº God Ì†ΩÌ±èÌ†ºÌøº #americanidol"	FALSE	3589	NA	2018-04-03 03:33:24	FALSE	NA	"981011758100828160"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	499	FALSE	FALSE	NA	NA
"21"	"Your dad is my hero @hashtagcatie #americanidol"	FALSE	2626	NA	2018-04-03 03:33:09	FALSE	NA	"981011695211393024"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	332	FALSE	FALSE	NA	NA
"22"	"Tears are salt. Salt is healing. Crying is good for your health. @hashtagcatie #americanidol https://t.co/mJAiGR46dK"	FALSE	3716	NA	2018-04-03 03:31:44	FALSE	NA	"981011340809523200"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	646	FALSE	FALSE	NA	NA
"23"	"DON‚ÄôT TOUCH MY SAUCE! Ì†ºÌΩù @alyssaraghu #americanidol"	FALSE	2821	NA	2018-04-03 03:30:14	FALSE	NA	"981010963158593536"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	359	FALSE	FALSE	NA	NA
"24"	"101% IS RIGHT‚òùÌ†ºÌøº@michellesussett #americanidol"	FALSE	2444	NA	2018-04-03 03:28:25	FALSE	NA	"981010504977018880"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	331	FALSE	FALSE	NA	NA
"25"	"You are enough, and I still believe in you, put one foot in front of the other ‚ù§ #ThaddeusJohnson #americanidol"	FALSE	3755	NA	2018-04-03 03:24:11	FALSE	NA	"981009439846207488"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	473	FALSE	FALSE	NA	NA
"26"	"PS your dad is a beautiful man and your family deserves all the happiness in the world @gabbybarrett_ #americanidol"	FALSE	2636	NA	2018-04-03 03:20:29	FALSE	NA	"981008509352333312"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	324	FALSE	FALSE	NA	NA
"27"	"I AM READY TO BE CONVINCED! ‚ù§  @gabbybarrett_ #americanidol"	FALSE	2600	NA	2018-04-03 03:20:09	FALSE	NA	"981008424543576064"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	318	FALSE	FALSE	NA	NA
