"text"	"favorited"	"favoriteCount"	"replyToSN"	"created"	"truncated"	"replyToSID"	"id"	"replyToUID"	"statusSource"	"screenName"	"retweetCount"	"isRetweet"	"retweeted"	"longitude"	"latitude"
"17"	"More support for Canada’s veterans and their families. Details ⬇️ https://t.co/RQsdgt0jSh"	FALSE	996	NA	2018-04-03 22:25:31	FALSE	NA	"981296668128628736"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	200	FALSE	FALSE	NA	NA
"18"	"Plus de soutien pour les anciens combattants du Canada et leur famille. Détails ⬇️ https://t.co/E7V5Zvo4nt"	FALSE	207	NA	2018-04-03 22:25:18	FALSE	NA	"981296613439098880"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	30	FALSE	FALSE	NA	NA
"19"	"My thanks to Special Envoy @BobRae48 for his final report on the situation in Myanmar – we’ll be reviewing his reco… https://t.co/d1dPVQKCuc"	FALSE	1470	NA	2018-04-03 17:21:13	TRUE	NA	"981220087448461312"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"JustinTrudeau"	347	FALSE	FALSE	NA	NA
"20"	"Merci à l’envoyé spécial @BobRae48 pour son rapport final sur le Myanmar. Nous allons examiner ses recommandations… https://t.co/GK5B6OS0Hg"	FALSE	272	NA	2018-04-03 17:20:11	TRUE	NA	"981219825614716928"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"JustinTrudeau"	51	FALSE	FALSE	NA	NA
"21"	"Happy Easter! I hope everyone celebrating has a wonderful day with friends and family. https://t.co/fgbRzj1Wx5 https://t.co/qeR3dC47iP"	FALSE	8927	NA	2018-04-01 13:11:21	FALSE	NA	"980432428492869634"	NA	"<a href=\"https://studio.twitter.com\" rel=\"nofollow\">Media Studio</a>"	"JustinTrudeau"	1488	FALSE	FALSE	NA	NA
"22"	"Joyeuses Pâques! J’espère que vous passerez une merveilleuse journée avec vos amis et votre famille.… https://t.co/waskkMRvva"	FALSE	1068	NA	2018-04-01 13:09:59	TRUE	NA	"980432086489358337"	NA	"<a href=\"https://studio.twitter.com\" rel=\"nofollow\">Media Studio</a>"	"JustinTrudeau"	227	FALSE	FALSE	NA	NA
"23"	"Congratulations Steve - thanks for the memories and the way you represent Canada - we’re all so proud of you.… https://t.co/oY8ivzLJPj"	FALSE	3553	NA	2018-03-31 21:37:09	TRUE	NA	"980197329281024000"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	583	FALSE	FALSE	NA	NA
"24"	"Félicitations, Steve – merci pour tous ces souvenirs et pour la façon dont tu représentes le Canada – nous sommes t… https://t.co/ZUzU6yMlIF"	FALSE	351	NA	2018-03-31 21:36:54	TRUE	NA	"980197266680983552"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	58	FALSE	FALSE	NA	NA
"25"	"Chag Pesach Sameach! Happy Passover to everyone celebrating tonight. https://t.co/wNt25udOeL https://t.co/VGvuemL0YG"	FALSE	2570	NA	2018-03-30 16:11:39	FALSE	NA	"979753029522960384"	NA	"<a href=\"https://studio.twitter.com\" rel=\"nofollow\">Media Studio</a>"	"JustinTrudeau"	616	FALSE	FALSE	NA	NA
"26"	"Chag Pesach Sameach! Joyeuse Pessah à ceux et celles qui la commémorent ce soir. https://t.co/2HTQfsW5QC https://t.co/tkYVkfAxZu"	FALSE	532	NA	2018-03-30 16:09:32	FALSE	NA	"979752497207103488"	NA	"<a href=\"https://studio.twitter.com\" rel=\"nofollow\">Media Studio</a>"	"JustinTrudeau"	135	FALSE	FALSE	NA	NA
"27"	"On Good Friday, I send my best wishes to Christians around the world gathering to reflect and pray on the blessings… https://t.co/Bkbj0foYih"	FALSE	10651	NA	2018-03-30 14:41:30	TRUE	NA	"979730341916164096"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	1426	FALSE	FALSE	NA	NA
"28"	"En ce Vendredi saint, j’offre tous mes vœux aux chrétiens de partout dans le monde qui se réuniront pour rendre grâ… https://t.co/8FghnCYYFf"	FALSE	576	NA	2018-03-30 14:41:14	TRUE	NA	"979730272248721408"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	127	FALSE	FALSE	NA	NA
"29"	"Last year we created the Inuit-Crown Partnership Committee to address the unique issues Inuit face every day. Today… https://t.co/1R6ryFfiDU"	FALSE	558	NA	2018-03-29 22:53:37	TRUE	NA	"979491797444345856"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	122	FALSE	FALSE	NA	NA
"30"	"Nous avons créé le Comité de partenariat entre les Inuits et la Couronne pour parler des enjeux propres aux Inuits.… https://t.co/SbzYrO5jsw"	FALSE	234	NA	2018-03-29 22:52:25	TRUE	NA	"979491497190944768"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	45	FALSE	FALSE	NA	NA
"31"	"He was an immigrant who came to Canada with big dreams, surpassed them beyond any imagination, and shared his good… https://t.co/FpqMUH6vGX"	FALSE	4097	NA	2018-03-29 01:50:41	TRUE	NA	"979173971726872576"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"JustinTrudeau"	628	FALSE	FALSE	NA	NA
"32"	"Cet immigrant venu au Canada caressait des rêves qu’il a réalisés au-delà de tout entendement, pour ensuite faire p… https://t.co/IgB2CUcXF1"	FALSE	428	NA	2018-03-29 01:46:58	TRUE	NA	"979173037068075008"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"JustinTrudeau"	82	FALSE	FALSE	NA	NA
"33"	"Protecting and strengthening our official languages – and minority official language communities across the country… https://t.co/ZU1geFbheI"	FALSE	1430	NA	2018-03-28 21:12:56	TRUE	NA	"979104074300903424"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"JustinTrudeau"	286	FALSE	FALSE	NA	NA
"34"	"La protection de nos langues officielles et le renforcement des communautés de langue officielle en situation minor… https://t.co/LW1aeP00pH"	FALSE	387	NA	2018-03-28 21:11:40	TRUE	NA	"979103755751784448"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"JustinTrudeau"	82	FALSE	FALSE	NA	NA
"35"	"We believe in a Canada that's strong because of our differences not in spite of them. @MPCelina is a strong role mo… https://t.co/NBJJRweDqI"	FALSE	4066	NA	2018-03-28 00:13:18	TRUE	NA	"978787073703387136"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	985	FALSE	FALSE	NA	NA
"36"	"Nous croyons que le Canada est fort grâce à ses différences, et non pas malgré elles. @MPCelina est un excellent mo… https://t.co/uZq20FOWv4"	FALSE	347	NA	2018-03-28 00:12:56	TRUE	NA	"978786985140568064"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	78	FALSE	FALSE	NA	NA
"37"	"We can never forget that police across the country put their lives on the line every day to keep us safe. Wishing t… https://t.co/M1ucrc7lxJ"	FALSE	1629	NA	2018-03-27 21:59:17	TRUE	NA	"978753347904786432"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"JustinTrudeau"	324	FALSE	FALSE	NA	NA
"38"	"N’oublions jamais que les policiers et policières d’un bout à l’autre du pays mettent leur vie en danger chaque jou… https://t.co/DLs8wbGA7j"	FALSE	215	NA	2018-03-27 21:58:49	TRUE	NA	"978753230837571584"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"JustinTrudeau"	33	FALSE	FALSE	NA	NA
"39"	"We’re taking additional action to defend our steel &amp; aluminum industry - learn more about the strong measures we’re… https://t.co/u4N6X19kME"	FALSE	1253	NA	2018-03-27 13:11:10	TRUE	NA	"978620446521229313"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	261	FALSE	FALSE	NA	NA
"40"	"Nous prenons des mesures supplémentaires pour défendre notre industrie de l'acier et de l'aluminium - pour en savoi… https://t.co/S2lS7SBL6J"	FALSE	232	NA	2018-03-27 13:10:42	TRUE	NA	"978620324945084416"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	49	FALSE	FALSE	NA	NA
"41"	"Great to spend time with one of the world's clearest and most vital thinkers (and fellow @mcgillu alumnus),… https://t.co/YGUXzCtdxN"	FALSE	836	NA	2018-03-27 01:07:40	TRUE	NA	"978438368424947712"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	124	FALSE	FALSE	NA	NA
"42"	"Heureux d’avoir pu passer du temps avec @sapinker, l’un des penseurs les plus lucides et essentiels de ce monde (et… https://t.co/FAh7tVZ106"	FALSE	250	NA	2018-03-27 01:07:26	TRUE	NA	"978438310765871104"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	34	FALSE	FALSE	NA	NA
"43"	"Thanks Governor, great to see you. And I couldn’t agree more. Let’s keep in touch to keep creating jobs &amp; opportuni… https://t.co/vO27Aeaahj"	FALSE	1201	NA	2018-03-27 00:48:36	TRUE	NA	"978433571701456896"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	194	FALSE	FALSE	NA	NA
"44"	"Merci, Monsieur le Gouverneur. Ce fut un plaisir de vous voir. Et je ne pourrais dire mieux. Restons en contact afi… https://t.co/1w8BA3BlDt"	FALSE	270	NA	2018-03-27 00:48:24	TRUE	NA	"978433519734026240"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	41	FALSE	FALSE	NA	NA
"45"	"After accepting a truce from the colonial government, six War Chiefs from the Tsilhqot’in Nation were arrested, imp… https://t.co/pJ2uclPGcH"	FALSE	2336	NA	2018-03-27 00:26:03	TRUE	NA	"978427895705092096"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	548	FALSE	FALSE	NA	NA
